,duration_ms,year,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1877,190920,2018,56,0.671,0.834,1,-3.928,0.0885,0.0387,0.0,0.454,0.454,113.021
1878,213993,2018,72,0.477,0.61,11,-5.628,0.144,0.225,0.0,0.107,0.358,79.882
1879,200480,2018,71,0.783,0.84,1,-3.416,0.051,0.174,0.0,0.412,0.839,95.001
1880,260000,2018,67,0.552,0.76,0,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702
1881,186986,2018,80,0.697,0.683,1,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133
1882,217288,2017,74,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115
1883,190348,2018,71,0.737,0.408,5,-7.941,0.104,0.802,0.0,0.171,0.374,127.921
1884,302146,2017,72,0.417,0.824,11,-7.36,0.105,0.000239,0.0545,0.0725,0.4,157.92
1885,181279,2017,72,0.675,0.751,0,-3.539,0.0296,0.0604,0.0,0.0893,0.612,118.384
1886,214466,2018,68,0.899,0.586,11,-7.866,0.343,0.279,0.0,0.0836,0.492,150.002
1887,226973,2018,74,0.637,0.713,0,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923
1888,214253,2018,54,0.813,0.701,10,-4.428,0.0449,0.178,0.0,0.0962,0.758,110.009
1889,217946,2017,78,0.836,0.544,7,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028
1890,186231,2018,56,0.747,0.641,1,-4.502,0.0925,0.25,0.00107,0.106,0.453,100.028
1891,131064,2018,75,0.71,0.789,4,-3.874,0.0722,0.0161,2.77e-06,0.451,0.717,142.929
1892,216631,2018,70,0.755,0.599,8,-5.042,0.224,0.147,0.0,0.109,0.755,133.123
1893,197436,2018,81,0.752,0.505,9,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97
1894,197946,2018,73,0.575,0.571,1,-7.906,0.0439,0.0558,0.0,0.0912,0.449,105.049
1895,235545,2018,73,0.851,0.541,0,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959
1896,201707,2018,73,0.708,0.648,6,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955
1897,210746,2018,77,0.585,0.909,8,-6.474,0.0707,0.0891,9.7e-05,0.119,0.758,93.372
1898,213400,2017,80,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058
1899,221440,2018,77,0.75,0.56,8,-8.094,0.105,0.546,0.0,0.111,0.459,140.06
1900,157066,2019,79,0.878,0.619,6,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041
1901,194087,2019,83,0.701,0.425,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128
1902,190799,2019,78,0.759,0.548,9,-6.049,0.029,0.0392,0.0,0.0828,0.749,116.967
1903,178626,2019,83,0.778,0.317,1,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048
1904,157560,2019,79,0.755,0.522,2,-4.368,0.0575,0.533,0.0,0.0685,0.925,89.96
1905,202093,2019,84,0.658,0.671,2,-12.21,0.0363,0.0933,0.000927,0.115,0.166,100.966
1906,201660,2018,77,0.752,0.488,6,-7.05,0.0705,0.297,9.11e-06,0.0936,0.533,136.041
1907,157605,2019,81,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948
1908,215733,2018,82,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799
1909,217466,2018,79,0.601,0.794,7,-5.844,0.0671,0.00987,1.36e-06,0.388,0.244,114.066
1910,182160,2019,84,0.501,0.405,1,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891
1911,169303,2019,60,0.585,0.782,1,-4.101,0.0897,0.269,0.0,0.156,0.521,121.908
1912,192470,2019,75,0.682,0.559,0,-5.545,0.127,0.174,0.0,0.344,0.137,202.015
1913,176631,2019,0,0.894,0.511,2,-4.768,0.42,0.0251,0.0,0.14,0.568,120.08
1914,228759,2018,77,0.861,0.603,8,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043
1915,193226,2019,79,0.737,0.86,8,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
1916,169353,2018,82,0.652,0.557,1,-5.714,0.0318,0.74,0.0,0.124,0.483,150.073
1917,189052,2019,1,0.738,0.861,2,-4.141,0.237,0.318,0.00182,0.325,0.58,131.98
1918,205803,2019,68,0.919,0.622,1,-7.384,0.0997,0.228,4.24e-06,0.122,0.424,140.022
1919,152913,2019,75,0.677,0.744,10,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08
1920,161746,2019,63,0.716,0.823,5,-5.313,0.0495,0.132,0.0,0.361,0.91,151.957
1921,312820,2018,81,0.834,0.73,8,-3.714,0.222,0.00513,0.0,0.124,0.446,155.008
1922,169813,2019,0,0.631,0.803,0,-2.974,0.155,0.675,0.0,0.11,0.62,198.065
1923,202192,2019,80,0.641,0.559,7,-11.132,0.0355,0.404,0.00402,0.0937,0.523,144.982
1924,212500,2019,70,0.842,0.801,8,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881
1925,179449,2018,73,0.791,0.587,3,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057
1926,126446,2019,71,0.899,0.811,2,-6.294,0.258,0.000677,0.0,0.0672,0.587,105.038
1927,131240,2019,78,0.745,0.642,7,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974
1928,252906,2019,69,0.863,0.471,6,-9.545,0.478,0.251,0.0,0.121,0.644,140.969
1929,200185,2018,86,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284
1930,178480,2019,77,0.674,0.881,9,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994
1931,113000,2019,76,0.907,0.53,1,-6.112,0.127,0.0578,2.23e-06,0.101,0.507,135.998
1932,180522,2018,78,0.889,0.496,4,-6.365,0.0905,0.259,0.0,0.252,0.544,86.003
1933,149546,2019,79,0.829,0.539,11,-7.359,0.208,0.136,1.78e-06,0.103,0.388,99.96
1934,202333,2019,57,0.786,0.658,0,-2.61,0.0661,0.0856,0.0,0.0689,0.458,170.037
1935,189486,2018,75,0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023
1936,131213,2019,72,0.63,0.63,9,-6.211,0.0395,0.0131,0.0,0.142,0.163,80.512
1937,256971,2019,72,0.767,0.709,1,-4.47,0.336,0.323,0.0,0.0745,0.72,171.993
1938,205426,2019,76,0.831,0.502,10,-4.045,0.046,0.101,0.0,0.122,0.101,100.541
1939,114893,2019,71,0.703,0.594,5,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848
1940,210367,2018,77,0.817,0.539,6,-6.349,0.0621,0.0141,0.000496,0.099,0.158,97.062
1941,166560,2019,78,0.772,0.639,1,-7.119,0.467,0.15,0.0,0.0698,0.261,168.112
1942,240050,2019,53,0.685,0.692,2,-5.122,0.0457,0.328,0.0,0.153,0.578,159.966
1943,288624,2018,78,0.837,0.636,1,-7.643,0.086,0.0395,0.00125,0.342,0.274,145.972
1944,200106,2019,69,0.796,0.586,4,-6.946,0.147,0.0247,0.0,0.132,0.179,97.981
1945,301714,2019,76,0.786,0.808,7,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027
1946,207038,2019,65,0.74,0.498,11,-6.684,0.0456,0.0169,0.00282,0.319,0.652,98.016
1947,195637,2019,69,0.792,0.743,7,-2.806,0.0851,0.107,0.0,0.183,0.742,150.024
1948,183527,2018,73,0.95,0.59,8,-6.508,0.29,0.00534,0.0,0.11,0.219,130.003
1949,190440,2019,76,0.726,0.554,5,-5.29,0.0917,0.0421,0.0,0.106,0.335,169.999
1950,241293,2019,78,0.812,0.496,9,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979
1951,187436,2018,7,0.719,0.704,1,-4.724,0.0476,0.0691,0.0,0.166,0.628,133.002
1952,183290,2019,79,0.794,0.793,11,-4.521,0.0842,0.0125,0.0,0.0952,0.677,123.941
1953,214203,2019,61,0.531,0.581,1,-5.801,0.101,0.0107,1.62e-05,0.101,0.591,137.776
1954,229184,2019,73,0.807,0.887,1,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015
1955,189733,2019,66,0.885,0.762,8,-5.513,0.216,0.219,0.0,0.162,0.605,138.058
1956,200889,2019,73,0.747,0.57,1,-6.711,0.081,0.0642,0.0,0.0832,0.65,133.992
1957,196266,2019,64,0.682,0.653,8,-6.062,0.339,0.13,0.00116,0.129,0.428,188.115
1958,209438,2019,78,0.824,0.588,6,-6.4,0.0924,0.692,0.000104,0.149,0.513,98.027
1959,186106,2019,77,0.4,0.795,10,-3.731,0.461,0.119,0.0,0.159,0.702,190.097
1960,250533,2019,81,0.61,0.624,2,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169
1961,183026,2019,4,0.682,0.656,6,-4.67,0.0435,0.0737,0.0,0.353,0.607,130.089
1962,238200,2018,74,0.826,0.773,11,-4.218,0.0524,0.323,0.0,0.143,0.761,126.899
1963,213593,2019,80,0.837,0.364,8,-11.713,0.276,0.149,0.0,0.271,0.463,123.984
1964,266086,2019,70,0.795,0.783,5,-4.271,0.0432,0.361,0.0,0.437,0.799,92.01
1965,229412,2018,70,0.442,0.585,0,-10.332,0.0964,0.0984,0.391,0.14,0.116,97.565
1966,129264,2018,1,0.906,0.382,10,-12.89,0.269,0.18,0.0,0.113,0.391,104.025
1967,163320,2019,72,0.876,0.662,2,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445
1968,190537,2019,69,0.903,0.839,11,-9.447,0.208,0.0939,0.0,0.102,0.727,133.986
1969,193143,2019,75,0.905,0.389,8,-14.505,0.332,0.74,0.162,0.106,0.196,120.046
1970,229773,2019,35,0.645,0.862,11,-4.757,0.0965,0.0923,0.0,0.192,0.798,119.991
1971,177185,2019,64,0.887,0.765,2,-5.207,0.0669,0.00915,0.000872,0.0907,0.456,102.958
1972,183000,2019,71,0.795,0.496,0,-5.883,0.0722,0.108,0.0,0.0645,0.874,94.01
1973,157492,2019,1,0.505,0.428,5,-5.604,0.221,0.489,0.0,0.0977,0.618,175.813
1974,157202,2019,71,0.802,0.645,5,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001
1975,190066,2019,80,0.554,0.498,9,-8.866,0.0685,0.23,5.98e-06,0.795,0.413,79.635
1976,154447,2019,57,0.736,0.81,5,-6.354,0.0906,0.077,0.0,0.0523,0.387,125.011
1977,177666,2018,78,0.815,0.518,7,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891
1978,205653,2019,64,0.669,0.895,5,-3.787,0.0575,0.128,0.0,0.297,0.576,124.975
1979,199427,2019,69,0.872,0.814,0,-4.568,0.155,0.00485,1.96e-06,0.214,0.57,98.985
1980,258800,2019,75,0.807,0.803,11,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987
1981,174444,2019,69,0.59,0.642,7,-3.87,0.122,0.0771,0.0,0.105,0.651,107.356
1982,201787,2019,74,0.61,0.725,8,-5.131,0.15,0.367,0.0,0.154,0.291,146.163
1983,225933,2019,71,0.746,0.7,0,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044
1984,231266,2018,80,0.68,0.578,10,-5.804,0.04,0.331,0.0,0.135,0.341,145.038
1985,206186,2019,64,0.746,0.787,4,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005
1986,162582,2019,2,0.599,0.733,11,-7.058,0.203,0.176,0.0,0.242,0.534,102.211
1987,136568,2019,69,0.677,0.714,11,-5.637,0.0287,0.162,0.0,0.0717,0.355,94.956
1988,190946,2018,80,0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014
1989,181823,2019,73,0.659,0.625,4,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042
1990,202204,2019,73,0.477,0.682,1,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567
1991,240081,2020,57,0.836,0.621,1,-4.684,0.0894,0.389,9.16e-05,0.104,0.762,101.993
1992,193837,2019,71,0.599,0.887,4,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918
1993,188640,2019,63,0.744,0.79,8,-4.617,0.0562,0.0547,0.000802,0.32,0.847,125.002
1994,174960,2019,1,0.58,0.653,5,-3.818,0.0745,0.447,0.0,0.111,0.175,150.231
1995,181026,2019,79,0.842,0.734,1,-5.065,0.0588,0.0427,0.0,0.106,0.952,137.958
1996,178426,2019,78,0.552,0.702,9,-5.707,0.157,0.117,2.06e-05,0.105,0.564,169.994
1997,200593,2019,69,0.847,0.678,9,-8.635,0.109,0.0669,0.0,0.274,0.811,97.984
1998,171029,2019,75,0.741,0.52,8,-7.513,0.0656,0.45,1.97e-06,0.222,0.347,102.998
1999,215280,2019,85,0.695,0.762,0,-3.497,0.0395,0.192,0.00244,0.0863,0.553,120.042
